"","exp","tx","reps","time","isc"
"2136","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.4666666666667,0.216674804
"2137","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.55,0.225830078
"2138","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.6333333333333,0.271606445
"2139","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.7166666666667,0.271606445
"2140","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.8,0.311279297
"2141","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.8833333333333,0.231933594
"2142","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",14.9666666666667,0.308227539
"2143","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.05,0.289916992
"2144","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.1333333333333,0.253295898
"2145","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.2166666666667,0.338745117
"2146","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.3,0.213623047
"2147","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.3833333333333,0.305175781
"2148","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.4666666666667,0.277709961
"2149","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.55,0.274658203
"2150","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.6333333333333,0.302124023
"2151","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.7166666666667,0.280761719
"2152","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.8,0.286865234
"2153","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.8833333333333,0.354003906
"2154","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",15.9666666666667,0.280761719
"2155","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.05,0.296020508
"2156","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.1333333333333,0.396728515
"2157","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.2166666666667,0.274658203
"2158","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.3,0.326538086
"2159","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.3833333333333,0.244140625
"2160","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.4666666666667,0.384521484
"2161","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.55,0.286865234
"2162","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.6333333333333,0.341796875
"2163","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.7166666666667,0.323486328
"2164","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.8,0.25024414
"2165","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.8833333333333,0.369262695
"2166","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",16.9666666666667,0.341796875
"2167","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.05,0.338745117
"2168","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.15,0.274658203
"2169","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.2333333333333,0.296020508
"2170","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.3166666666667,0.259399414
"2171","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.4,0.302124023
"2172","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.4833333333333,0.247192383
"2173","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.5666666666667,0.262451172
"2174","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.65,0.363159179
"2175","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.7333333333333,0.338745117
"2176","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.8166666666667,0.32043457
"2177","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.9,0.332641601
"2178","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",17.9833333333333,0.323486328
"2179","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.0666666666667,0.332641601
"2180","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.15,0.311279297
"2181","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.2333333333333,0.329589844
"2182","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.3166666666667,0.22277832
"2183","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.4,0.317382812
"2184","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.4833333333333,0.265502929
"2185","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.5666666666667,0.210571289
"2186","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.65,0.29296875
"2187","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.7333333333333,0.308227539
"2188","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.8166666666667,0.213623047
"2189","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.9,0.302124023
"2190","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",18.9833333333333,0.296020508
"2191","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.0666666666667,0.253295898
"2192","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.15,0.323486328
"2193","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.2333333333333,0.231933594
"2194","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.3166666666667,0.286865234
"2195","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.4,0.326538086
"2196","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.4833333333333,0.256347656
"2197","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.5666666666667,0.213623047
"2198","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.65,0.234985351
"2199","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.7333333333333,0.231933594
"2200","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.8166666666667,0.305175781
"2201","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.9,0.238037109
"2202","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",19.9833333333333,0.335693359
"2203","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.0666666666667,0.341796875
"2204","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.15,0.277709961
"2205","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.2333333333333,0.369262695
"2206","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.3166666666667,0.573730469
"2207","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.4,0.561523437
"2208","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.4833333333333,0.720214844
"2209","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.5833333333333,0.717163086
"2210","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.6666666666667,0.625610351
"2211","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.75,0.598144531
"2212","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.8333333333333,0.723266601
"2213","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",20.9166666666667,0.61340332
"2214","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21,0.622558594
"2215","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.0833333333333,0.686645508
"2216","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.1666666666667,0.714111328
"2217","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.25,0.765991211
"2218","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.3333333333333,0.674438476
"2219","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.4166666666667,0.698852539
"2220","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.5,0.665283203
"2221","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.5833333333333,0.720214844
"2222","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.6666666666667,0.686645508
"2223","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.75,0.750732422
"2224","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.8333333333333,0.744628906
"2225","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",21.9166666666667,0.659179687
"2226","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22,0.753784179
"2227","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.0833333333333,0.662231445
"2228","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.1666666666667,0.717163086
"2229","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.25,0.701904297
"2230","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.3333333333333,0.659179687
"2231","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.4166666666667,0.662231445
"2232","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.5,0.665283203
"2233","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.5833333333333,0.662231445
"2234","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.6666666666667,0.726318359
"2235","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.75,0.637817383
"2236","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.8333333333333,0.607299804
"2237","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",22.9166666666667,0.677490234
"2238","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23,0.698852539
"2239","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.0833333333333,0.665283203
"2240","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.1666666666667,0.625610351
"2241","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.25,0.668334961
"2242","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.3333333333333,0.695800781
"2243","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.4166666666667,0.662231445
"2244","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.5,0.631713867
"2245","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.5833333333333,0.656127929
"2246","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.6666666666667,0.659179687
"2247","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.75,0.650024414
"2248","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.8333333333333,0.680541992
"2249","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",23.9166666666667,0.674438476
"2250","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24,0.671386718
"2251","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.0833333333333,0.686645508
"2252","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.1666666666667,0.680541992
"2253","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.25,0.677490234
"2254","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.3333333333333,0.759887695
"2255","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.4166666666667,0.735473633
"2256","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.5,0.784301758
"2257","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.6,0.637817383
"2258","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.6833333333333,0.646972656
"2259","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.7666666666667,0.653076172
"2260","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.85,0.665283203
"2261","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",24.9333333333333,0.637817383
"2262","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.0166666666667,0.601196289
"2263","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.1,0.677490234
"2264","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.1833333333333,0.595092773
"2265","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.2666666666667,0.64086914
"2266","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.35,0.592041015
"2267","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.4333333333333,0.650024414
"2268","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.5166666666667,0.625610351
"2269","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.6,0.680541992
"2270","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.6833333333333,0.695800781
"2271","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.7666666666667,0.534057617
"2272","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.85,0.671386718
"2273","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",25.9333333333333,0.625610351
"2274","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.0166666666667,0.668334961
"2275","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.1,0.582885742
"2276","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.1833333333333,0.610351562
"2277","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.2666666666667,0.756835937
"2278","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.35,0.595092773
"2279","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.4333333333333,0.582885742
"2280","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.5166666666667,0.567626953
"2281","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.6,0.665283203
"2282","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.6833333333333,0.561523437
"2283","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.7666666666667,0.570678711
"2284","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.85,0.625610351
"2285","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",26.9333333333333,0.662231445
"2286","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.0166666666667,0.735473633
"2287","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.1,0.610351562
"2288","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.1833333333333,0.668334961
"2289","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.2666666666667,0.5859375
"2290","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.35,0.64086914
"2291","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.4333333333333,0.61340332
"2292","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.5166666666667,0.604248047
"2293","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.6,0.607299804
"2294","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.6833333333333,0.61340332
"2295","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.7666666666667,0.552368164
"2296","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.85,0.619506836
"2297","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",27.9333333333333,0.610351562
"2298","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.0166666666667,0.607299804
"2299","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.1,0.653076172
"2300","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.1833333333333,0.576782226
"2301","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.2666666666667,0.518798828
"2302","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.3666666666667,0.650024414
"2303","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.45,0.588989258
"2304","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.5333333333333,0.546264648
"2305","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.6166666666667,0.604248047
"2306","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.7,0.576782226
"2307","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.7833333333333,0.616455078
"2308","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.8666666666667,0.607299804
"2309","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",28.95,0.521850586
"2310","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.0333333333333,0.524902344
"2311","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.1166666666667,0.549316406
"2312","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.2,0.5859375
"2313","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.2833333333333,0.64086914
"2314","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.3666666666667,0.531005859
"2315","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.45,0.5859375
"2316","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.5333333333333,0.512695312
"2317","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.6166666666667,0.485229492
"2318","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.7,0.631713867
"2319","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.7833333333333,0.592041015
"2320","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.8666666666667,0.558471679
"2321","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",29.95,0.521850586
"2322","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.0333333333333,0.903320312
"2323","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.1166666666667,1.211547851
"2324","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.2,1.620483398
"2325","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.2833333333333,1.574707031
"2326","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.3666666666667,1.699829101
"2327","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.45,1.693725586
"2328","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.5333333333333,1.602172851
"2329","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.6166666666667,1.678466797
"2330","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.7,1.693725586
"2331","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.7833333333333,1.724243164
"2332","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.8666666666667,1.815795898
"2333","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",30.95,1.837158203
"2334","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.0333333333333,1.7578125
"2335","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.1166666666667,1.824951172
"2336","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.2,1.843261718
"2337","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.2833333333333,1.815795898
"2338","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.3666666666667,1.766967773
"2339","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.45,1.821899414
"2340","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.5333333333333,1.748657226
"2341","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.6166666666667,1.831054687
"2342","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.7,1.727294922
"2343","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.7833333333333,1.828002929
"2344","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.8666666666667,1.821899414
"2345","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",31.95,1.739501953
"2346","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.0333333333333,1.852416992
"2347","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.1166666666667,1.78527832
"2348","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.2,1.837158203
"2349","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.2833333333333,1.828002929
"2350","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.3666666666667,1.873779297
"2351","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.45,1.818847656
"2352","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.5333333333333,1.85546875
"2353","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.6166666666667,1.782226562
"2354","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.7,1.834106445
"2355","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.7833333333333,1.846313476
"2356","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.8666666666667,1.791381836
"2357","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",32.95,1.834106445
"2358","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.0333333333333,1.864624023
"2359","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.1333333333333,1.843261718
"2360","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.2166666666667,1.864624023
"2361","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.3,1.892089844
"2362","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.3833333333333,1.815795898
"2363","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.4666666666667,1.876831054
"2364","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.55,1.849365234
"2365","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.6333333333333,1.864624023
"2366","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.7166666666667,1.870727539
"2367","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.8,1.904296875
"2368","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.8833333333333,1.904296875
"2369","exp19-42(ns)","ejc24-25-26-2_20uM_vx809_vx770_g418_200uM","r1",33.9666666666667,1.870727539
