exp,tx,replicate,time_min,isc_uA_per_cm2
exp19-35,ex23_skip_10uM_vx770_vx809,r2,46.78333333,0.057983399
exp19-35,ex23_skip_10uM_vx770_vx809,r2,46.86666667,0.11291504
exp19-35,ex23_skip_10uM_vx770_vx809,r2,46.95,-0.12512207
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.03333333,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.11666667,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.2,-0.021362304
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.28333333,-0.030517578
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.36666667,-0.039672851
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.45,-0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.53333333,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.61666667,-0.073242187
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.7,-0.05493164
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.78333333,0.030517579
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.86666667,-0.048828125
exp19-35,ex23_skip_10uM_vx770_vx809,r2,47.95,0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.03333333,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.11666667,-0.067138671
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.2,0.009155274
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.28333333,0.012207032
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.36666667,-0.100708007
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.45,-0.106811523
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.53333333,0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.61666667,0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.7,-0.033569336
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.78333333,-0.067138671
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.86666667,-0.073242187
exp19-35,ex23_skip_10uM_vx770_vx809,r2,48.95,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.03333333,-0.12512207
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.11666667,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.2,0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.3,0.033569336
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.38333333,-0.039672851
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.46666667,0.296020508
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.55,0.094604493
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.63333333,-0.091552734
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.71666667,0.039672852
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.8,0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.88333333,-0.051879882
exp19-35,ex23_skip_10uM_vx770_vx809,r2,49.96666667,-0.033569336
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.05,-0.085449218
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.13333333,0.01525879
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.21666667,0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.3,0.003051758
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.38333333,-0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.46666667,0.009155274
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.55,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.63333333,-0.021362304
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.71666667,-0.073242187
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.8,0.061035157
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.88333333,0.094604493
exp19-35,ex23_skip_10uM_vx770_vx809,r2,50.96666667,0.027465821
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.05,0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.13333333,0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.21666667,0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.3,0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.38333333,-0.073242187
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.46666667,0.143432618
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.55,0.048828125
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.63333333,0.11291504
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.71666667,0.119018555
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.8,0.076293946
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.88333333,0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r2,51.96666667,0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.05,0.277709961
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.13333333,0.225830079
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.21666667,0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.3,0.170898438
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.38333333,0.213623047
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.46666667,0.076293946
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.55,0.186157227
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.63333333,0.186157227
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.71666667,0.225830079
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.8,0.189208985
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.88333333,0.180053711
exp19-35,ex23_skip_10uM_vx770_vx809,r2,52.96666667,0.216674805
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.05,0.180053711
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.15,0.228881836
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.23333333,0.228881836
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.31666667,0.299072266
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.4,0.23803711
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.48333333,0.283813477
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.56666667,0.152587891
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.65,0.207519532
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.73333333,0.213623047
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.81666667,0.347900391
exp19-35,ex23_skip_10uM_vx770_vx809,r2,53.9,0.241088868
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0,-0.268554687
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.083333333,0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.166666667,-0.091552734
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.25,-0.128173828
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.333333333,-0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.416666667,-0.164794922
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.5,0.22277832
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.583333333,0.073242188
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.666666667,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.75,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.85,-0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,0.933333333,-0.100708008
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.016666667,-0.09765625
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.1,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.183333333,-0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.266666667,-0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.35,0.018310547
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.433333333,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.516666667,0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.6,-0.024414062
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.683333333,-0.109863281
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.766666667,-0.033569336
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.85,0
exp19-35,ex23_skip_10uM_vx770_vx809,r3,1.933333333,-0.146484375
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.016666667,0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.1,-0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.183333333,-0.039672852
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.266666667,0.015258789
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.35,0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.433333333,0.039672852
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.516666667,-0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.6,-0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.683333333,-0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.766666667,-0.088500977
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.85,0.106811524
exp19-35,ex23_skip_10uM_vx770_vx809,r3,2.933333333,-0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.016666667,-0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.1,-0.119018555
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.183333333,-0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.266666667,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.35,-0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.433333333,-0.015258789
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.516666667,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.6,0.115966797
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.683333333,-0.033569336
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.766666667,0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.85,-0.109863281
exp19-35,ex23_skip_10uM_vx770_vx809,r3,3.933333333,-0.048828125
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.033333333,-0.009155273
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.116666667,0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.2,0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.283333333,-0.018310547
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.366666667,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.45,0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.533333333,0.015258789
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.616666667,-0.039672852
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.7,-0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.783333333,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.866666667,-0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,4.95,0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.033333333,0
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.116666667,0.003051758
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.2,0.039672852
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.283333333,-0.131225586
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.366666667,-0.085449219
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.45,-0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.533333333,-0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.616666667,-0.128173828
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.7,-0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.783333333,0.228881836
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.866666667,0.158691406
exp19-35,ex23_skip_10uM_vx770_vx809,r3,5.95,0.109863281
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.033333333,-0.045776367
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.116666667,0.122070313
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.2,0.119018555
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.283333333,0.143432617
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.366666667,0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.45,-0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.533333333,0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.616666667,0.152587891
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.7,0.100708008
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.783333333,0.115966797
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.866666667,0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r3,6.95,-0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.033333333,0.088500977
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.116666667,0.024414063
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.2,0.296020508
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.283333333,0.164794922
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.366666667,0.247192383
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.45,0.073242188
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.533333333,0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.616666667,0.131225586
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.7,-0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.783333333,0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.866666667,0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,7.95,0.048828125
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.033333333,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.116666667,0.189208984
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.2,0.119018555
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.3,0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.383333333,0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.466666667,-0.024414062
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.55,-0.143432617
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.633333333,-0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.716666667,0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.8,-0.122070312
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.883333333,-0.030517578
exp19-35,ex23_skip_10uM_vx770_vx809,r3,8.966666667,-0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.05,0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.133333333,-0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.216666667,0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.3,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.383333333,-0.119018555
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.466666667,-0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.55,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.633333333,-0.170898437
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.716666667,-0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.8,-0.082397461
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.883333333,-0.225830078
exp19-35,ex23_skip_10uM_vx770_vx809,r3,9.966666667,-0.051879883
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.05,-0.106811523
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.13333333,-0.088500977
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.21666667,0.164794922
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.3,0.106811524
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.38333333,-0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.46666667,0
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.55,-0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.63333333,-0.018310547
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.71666667,0.045776367
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.8,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.88333333,-0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r3,10.96666667,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.05,0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.13333333,0.003051758
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.21666667,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.3,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.38333333,-0.122070312
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.46666667,0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.55,-0.073242187
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.63333333,-0.115966797
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.71666667,0
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.8,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.9,0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,11.98333333,-0.057983398
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.06666667,-0.09765625
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.15,-0.112915039
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.23333333,-0.018310547
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.31666667,-0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.4,-0.024414062
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.48333333,-0.140380859
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.56666667,-0.018310547
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.65,-0.109863281
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.73333333,-0.018310547
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.81666667,0.100708008
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.9,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,12.98333333,0.015258789
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.06666667,0.030517578
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.15,0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.23333333,-0.149536133
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.31666667,0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.4,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.48333333,-0.146484375
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.56666667,-0.057983398
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.65,-0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.73333333,0.149536133
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.81666667,0.003051758
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.9,-0.082397461
exp19-35,ex23_skip_10uM_vx770_vx809,r3,13.98333333,-0.109863281
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.06666667,0.024414063
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.15,-0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.23333333,0.003051758
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.31666667,0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.4,-0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.48333333,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.56666667,-0.024414062
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.65,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.73333333,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.81666667,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.9,0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r3,14.98333333,-0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.06666667,-0.091552734
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.15,-0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.23333333,-0.042724609
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.31666667,-0.021362305
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.4,0.164794922
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.48333333,-0.02746582
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.56666667,-0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.65,-0.030517578
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.73333333,-0.106811523
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.81666667,0.045776367
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.9,-0.082397461
exp19-35,ex23_skip_10uM_vx770_vx809,r3,15.98333333,-0.109863281
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.06666667,0.073242188
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.15,-0.106811523
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.23333333,0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.31666667,-0.207519531
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.4,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.48333333,-0.051879883
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.56666667,-0.033569336
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.66666667,-0.149536133
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.75,0.09765625
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.83333333,-0.091552734
exp19-35,ex23_skip_10uM_vx770_vx809,r3,16.91666667,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17,-0.051879883
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.08333333,-0.015258789
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.16666667,-0.091552734
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.25,-0.100708008
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.33333333,-0.082397461
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.41666667,-0.09765625
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.5,-0.16784668
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.58333333,-0.131225586
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.66666667,-0.057983398
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.75,0.216674805
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.83333333,-0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,17.91666667,0.012207031
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18,-0.067138672
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.08333333,-0.045776367
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.16666667,-0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.25,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.33333333,-0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.41666667,-0.076293945
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.5,-0.048828125
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.58333333,-0.131225586
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.66666667,-0.024414062
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.75,-0.112915039
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.83333333,0.192260742
exp19-35,ex23_skip_10uM_vx770_vx809,r3,18.91666667,-0.039672852
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19,-0.064086914
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.08333333,-0.134277344
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.16666667,-0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.25,-0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.33333333,-0.134277344
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.41666667,-0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.5,-0.024414062
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.58333333,-0.045776367
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.66666667,-0.103759766
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.75,-0.131225586
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.83333333,-0.091552734
exp19-35,ex23_skip_10uM_vx770_vx809,r3,19.91666667,-0.061035156
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20,-0.088500977
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.08333333,-0.106811523
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.18333333,-0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.26666667,-0.161743164
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.35,-0.1953125
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.43333333,-0.07019043
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.51666667,-0.131225586
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.6,0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.68333333,-0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.76666667,0.079345703
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.85,0.036621094
exp19-35,ex23_skip_10uM_vx770_vx809,r3,20.93333333,0.006103516
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.01666667,-0.009155273
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.1,0.030517578
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.18333333,0.030517578
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.26666667,0.048828125
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.35,0.143432617
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.43333333,0.137329102
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.51666667,0.094604492
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.6,0.057983399
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.68333333,0.051879883
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.76666667,0.155639649
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.85,0.134277344
exp19-35,ex23_skip_10uM_vx770_vx809,r3,21.93333333,0.054931641
exp19-35,ex23_skip_10uM_vx770_vx809,r3,22.01666667,0.183105469
exp19-35,ex23_skip_10uM_vx770_vx809,r3,22.1,0.045776367
